num_physical_stroke,end_point_x,b,g,start_point_x,num_brush,num_stroke,start_point_y,theta_rad,theta_deg,r,end_point_y,Unnamed: 0,Unnamed: 0.1
1154.0,174.00476522714686,143.0,49.0,162.47275149730115,4.0,394.0,55.556912061570216,2.3584218707431144,135.1276195049286,133.0,67.14041292418663,1153.0,1153.0
1155.0,166.7109743105431,143.0,49.0,155.17896058069738,4.0,394.0,62.818283040041415,2.3584218707431144,135.1276195049286,133.0,74.40178390265783,1154.0,1154.0
1220.0,239.7283821880549,44.0,20.0,207.85529019459295,4.0,418.0,277.9287978149589,1.5702677101244618,89.96971249580383,49.0,277.91194916562347,1219.0,1219.0
1228.0,590.1850973758006,95.0,38.0,578.4386315618335,4.0,423.0,492.98877905550415,0.6750204091495093,38.67582052946091,103.0,478.3141058942032,1227.0,1227.0
1229.0,591.0262233471999,95.0,38.0,579.2797575332328,4.0,423.0,493.66206542854144,0.6750204091495093,38.67582052946091,103.0,478.9873922672406,1228.0,1228.0
1335.0,141.00593657726978,108.0,22.0,129.57944429796876,4.0,470.0,91.13244298376328,1.200165258991816,68.76440405845642,98.0,86.6922298473146,1334.0,1334.0
1336.0,141.37563866583503,108.0,22.0,129.94914638653404,4.0,470.0,92.08383831790958,1.200165258991816,68.76440405845642,98.0,87.64362518146092,1335.0,1335.0
1356.0,77.33590706516306,125.0,44.0,73.80025064203397,4.0,479.0,242.326502892642,0.3141592700403172,18.000000268220898,123.0,231.4448714994004,1355.0,1355.0
1456.0,19.43733398740678,54.0,28.0,9.984509262023977,4.0,527.0,225.29470733482515,0.972290840021885,55.70816159248352,65.0,218.84840042063087,1455.0,1455.0
1457.0,21.221532003625807,54.0,28.0,11.768707278243005,4.0,527.0,227.91104430841185,0.972290840021885,55.70816159248352,65.0,221.4647373942176,1456.0,1456.0
1460.0,202.6561489605077,126.0,55.0,197.04032696745728,4.0,530.0,324.3759973282116,0.3176578444785569,18.20045381784439,122.0,307.29583365361907,1459.0,1459.0
1461.0,212.4461927349305,126.0,55.0,206.8303707418801,4.0,530.0,327.5948858698427,0.3176578444785569,18.20045381784439,122.0,310.5147221952502,1460.0,1460.0
1462.0,215.3832058672573,126.0,55.0,209.76738387420693,4.0,530.0,328.560552432332,0.3176578444785569,18.20045381784439,122.0,311.4803887577395,1461.0,1461.0
923.0,291.8020756410916,106.0,18.0,283.9731221327344,4.0,313.0,488.323924147822,0.3141592700403172,18.000000268220898,211.0,464.228883205644,922.0,922.0
924.0,298.56932925829767,106.0,18.0,290.7403757499405,4.0,313.0,490.52273817248,0.3141592700403172,18.000000268220898,211.0,466.427697230302,923.0,923.0
972.0,336.7549505052803,139.0,2.0,321.56756407279784,4.0,331.0,78.10434879006878,1.9494418450034343,111.6947901248932,187.0,84.14654427267536,971.0,971.0
973.0,332.9710503441142,139.0,2.0,317.7836639116317,4.0,331.0,87.61538730826838,1.9494418450034343,111.6947901248932,187.0,93.65758279087494,972.0,972.0
974.0,329.18715018294813,139.0,2.0,313.99976375046555,4.0,331.0,97.12642582646797,1.9494418450034343,111.6947901248932,187.0,103.16862130907452,973.0,973.0
975.0,325.78164003789857,139.0,2.0,310.59425360541604,4.0,331.0,105.68636049284756,1.9494418450034343,111.6947901248932,187.0,111.72855597545414,974.0,974.0
992.0,23.98127497976553,55.0,33.0,5.3188211972595445,4.0,337.0,427.301890639737,1.4510967649191102,83.14172029495239,192.0,425.057272559633,991.0,991.0
993.0,25.184508962124728,55.0,33.0,6.522055179618754,4.0,337.0,437.30595270462027,1.4510967649191102,83.14172029495239,192.0,435.0613346245163,992.0,992.0
994.0,25.906449351540257,55.0,33.0,7.243995569034275,4.0,337.0,443.3083899435504,1.4510967649191102,83.14172029495239,192.0,441.06377186344633,993.0,993.0
1063.0,260.00170068236304,54.0,5.0,251.53344588626555,4.0,361.0,381.4791383109543,2.3790182592710822,136.30770564079285,151.0,390.3430471109357,1062.0,1062.0
1064.0,252.7532026030473,54.0,5.0,244.28494780694984,4.0,361.0,388.4040886923027,2.3790182592710822,136.30770564079285,151.0,397.26799749228417,1063.0,1063.0
1065.0,246.9544041395947,54.0,5.0,238.4861493434972,4.0,361.0,393.9440489973815,2.3790182592710822,136.30770564079285,151.0,402.8079577973629,1064.0,1064.0
1086.0,142.12245232978918,76.0,34.0,126.64288593699692,4.0,369.0,486.4424212856673,1.6497332329367398,94.52275156974792,213.0,487.66687462614686,1085.0,1085.0
1087.0,142.0419649137312,76.0,34.0,126.56239852093891,4.0,369.0,487.4599449915244,1.6497332329367398,94.52275156974792,213.0,488.684398332004,1086.0,1086.0
1128.0,133.41032533857012,79.0,44.0,120.638341435533,4.0,385.0,481.9977385028378,1.3546885441468843,77.61793613433838,226.0,479.1938269071745,1127.0,1127.0
1129.0,134.2892742882008,79.0,44.0,121.51729038516368,4.0,385.0,486.0014031881427,1.3546885441468843,77.61793613433838,226.0,483.1974915924794,1128.0,1128.0
1200.0,300.4400652534925,63.0,38.0,271.0202101795212,4.0,409.0,487.060289523752,1.5608178679063167,89.42827641963959,198.0,486.7667149656192,1199.0,1199.0
1296.0,400.007640393999,60.0,34.0,367.54257877053146,4.0,453.0,428.98826352343406,1.3206899534776873,75.66996037960051,152.0,420.6948936387031,1295.0,1295.0
1297.0,402.5097513496218,60.0,34.0,370.04468972615433,4.0,453.0,438.7829775530837,1.3206899534776873,75.66996037960051,152.0,430.4896076683527,1296.0,1296.0
1298.0,404.7616512096824,60.0,34.0,372.2965895862149,4.0,453.0,447.5982201797684,1.3206899534776873,75.66996037960051,152.0,439.3048502950374,1297.0,1297.0
1358.0,138.52578110135772,63.0,33.0,127.97914740552372,4.0,481.0,487.5309162959495,1.449756591518366,83.06493401527405,205.0,486.2480836544979,1357.0,1357.0
1406.0,212.6273071489757,79.0,38.0,197.81487766076543,4.0,505.0,416.13725477415534,2.706493196922404,155.07063746452332,211.0,448.0051284518127,1405.0,1405.0
1407.0,203.3507247775436,79.0,38.0,188.5382952893333,4.0,505.0,420.4490806480212,2.706493196922404,155.07063746452332,211.0,452.3169543256786,1406.0,1406.0
1408.0,198.71243359182748,79.0,38.0,183.90000410361725,4.0,505.0,422.6049935849542,2.706493196922404,155.07063746452332,211.0,454.4728672626115,1407.0,1407.0
1420.0,24.6405425253552,47.0,36.0,10.3622903807144,4.0,512.0,351.1617994194097,2.079153665027104,119.12672996520996,168.0,359.1176996571984,1419.0,1419.0
1421.0,21.56647154803725,47.0,36.0,7.288219403396437,4.0,512.0,356.6787565471764,2.079153665027104,119.12672996520996,168.0,364.634656784965,1420.0,1420.0
1422.0,21.780756604924413,53.0,24.0,8.86851690479714,4.0,513.0,470.00465649358,1.4122987730555892,80.91875910758972,150.0,467.94078658920336,1421.0,1421.0
1423.0,21.941858882857236,53.0,24.0,9.029619182729958,4.0,513.0,471.0125646105081,1.4122987730555892,80.91875910758972,150.0,468.9486947061315,1422.0,1422.0
1441.0,182.829659561962,71.0,83.0,159.72699947309533,4.0,521.0,476.9994370784319,0.8695098204027216,49.81924295425415,251.0,457.4894719985781,1440.0,1440.0
1442.0,189.3521605541845,71.0,83.0,166.24950046531782,4.0,521.0,484.7230348776003,0.8695098204027216,49.81924295425415,251.0,465.2130697977464,1441.0,1441.0
1443.0,195.22241144718475,71.0,83.0,172.1197513583181,4.0,521.0,491.674272896852,0.8695098204027216,49.81924295425415,251.0,472.164307816998,1442.0,1442.0
968.0,192.58650718871425,203.0,77.0,159.96541748967988,4.0,329.0,407.63911121187806,1.8013387338343825,103.20910692214966,206.0,415.2957891539143,967.0,967.0
969.0,190.7539374172414,203.0,77.0,158.13284771820705,4.0,329.0,415.44673004442063,1.8013387338343825,103.20910692214966,206.0,423.1034079864568,968.0,968.0
1167.0,597.1290087277631,193.0,80.0,583.857022718009,4.0,398.0,166.0218411979344,2.1165860170119566,121.27144575119014,231.0,174.08227847197654,1166.0,1166.0
1168.0,591.8783468315872,193.0,80.0,578.6063608218333,4.0,398.0,174.66736610666538,2.1165860170119566,121.27144575119014,231.0,182.7278033807075,1167.0,1167.0
1169.0,586.6276849354113,193.0,80.0,573.3556989256573,4.0,398.0,183.3128910153963,2.1165860170119566,121.27144575119014,231.0,191.3733282894385,1168.0,1168.0
1170.0,582.9522216080883,193.0,80.0,569.6802355983341,4.0,398.0,189.36475845150795,2.1165860170119566,121.27144575119014,231.0,197.4251957255501,1169.0,1169.0
1251.0,73.86563860463835,189.0,85.0,64.98221719745528,4.0,433.0,379.75935761034896,2.493237098041324,142.85196304321292,217.0,391.4848997620392,1250.0,1250.0
1252.0,68.13336247132865,189.0,85.0,59.2499410641456,4.0,433.0,384.1022036686173,2.493237098041324,142.85196304321292,217.0,395.8277458203076,1251.0,1251.0
1412.0,442.1212618090185,196.0,85.0,426.607110372723,4.0,507.0,58.19387808527557,1.6129092676193482,92.41289377212524,199.0,58.84761113749713,1411.0,1411.0
988.0,112.9349929242598,20.0,0.0,104.7050409929289,4.0,336.0,285.75259144633526,2.743875177711951,157.21246719360354,20.0,305.3428047889276,987.0,987.0
989.0,103.5246562090842,20.0,0.0,95.29470427775335,4.0,336.0,289.7059235244067,2.743875177711951,157.21246719360354,20.0,309.29613686699906,988.0,988.0
990.0,94.11431949390864,20.0,0.0,85.88436756257778,4.0,336.0,293.65925560247814,2.743875177711951,157.21246719360354,20.0,313.2494689450705,989.0,989.0
991.0,90.35018480783845,20.0,0.0,82.12023287650754,4.0,336.0,295.2405884337067,2.743875177711951,157.21246719360354,20.0,314.83080177629904,990.0,990.0
1186.0,410.57670508192666,44.0,0.0,377.640067060888,4.0,405.0,491.0632649859812,0.91117213564538,52.20631778240204,46.0,465.5208061810693,1185.0,1185.0
1187.0,416.72007311801286,44.0,0.0,383.78343509697424,4.0,405.0,498.98505085554206,0.91117213564538,52.20631778240204,46.0,473.44259205063,1186.0,1186.0
1188.0,421.634767546882,44.0,0.0,388.6981295258433,4.0,405.0,505.3224795511907,0.91117213564538,52.20631778240204,46.0,479.78002074627886,1187.0,1187.0
1047.0,173.90417126638562,167.0,88.0,167.5904990822266,4.0,355.0,241.3995881708314,0.3141592700403172,18.000000268220898,113.0,221.96810354004268,1046.0,1046.0
1048.0,178.7686840938189,167.0,88.0,172.45501190965982,4.0,355.0,242.98016422621865,0.3141592700403172,18.000000268220898,113.0,223.54867959542997,1047.0,1047.0
1071.0,410.4897535720765,144.0,167.0,390.0931322613113,4.0,363.0,109.00138621142231,0.8945338182726771,51.25301241874696,220.0,92.63313000227824,1070.0,1070.0
1327.0,488.42265638382753,161.0,170.0,472.7224616173624,4.0,468.0,64.91248923300135,1.155012163738444,66.17732226848602,232.0,57.980453993127526,1326.0,1326.0
1328.0,492.5893934931668,161.0,170.0,476.8891987267016,4.0,468.0,74.34962881662472,1.155012163738444,66.17732226848602,232.0,67.4175935767509,1327.0,1327.0
1329.0,495.0894357587704,161.0,170.0,479.3892409923053,4.0,468.0,80.01191256679873,1.155012163738444,66.17732226848602,232.0,73.07987732692493,1328.0,1328.0
1120.0,394.30046283231263,33.0,14.0,386.0083396086145,4.0,381.0,282.6536370681111,2.24615664788596,128.69529604911804,120.0,289.29576280789365,1119.0,1119.0
1175.0,27.039789141017756,37.0,13.0,-7.584705405493892,4.0,401.0,486.0060494035663,1.044403198213913,59.83989536762238,153.0,465.8863752790099,1174.0,1174.0
1176.0,32.07051470560526,37.0,13.0,-2.55397984090638,4.0,401.0,494.6635618860106,1.044403198213913,59.83989536762238,153.0,474.5438877614541,1175.0,1175.0
1177.0,37.101240270192775,37.0,13.0,2.4767457236811343,4.0,401.0,503.3210743684549,1.044403198213913,59.83989536762238,153.0,483.2014002438983,1176.0,1176.0
1178.0,41.12582072186279,37.0,13.0,6.501326175351143,4.0,401.0,510.24708435441016,1.044403198213913,59.83989536762238,153.0,490.1274102298537,1177.0,1177.0
1193.0,562.8348626097567,54.0,16.0,546.5106711872576,4.0,407.0,469.9463164329553,1.5201166313250138,87.09626734256744,135.0,469.11830236230776,1192.0,1192.0
1194.0,563.3419092182962,54.0,16.0,547.0177177957971,4.0,407.0,479.94267542170417,1.5201166313250138,87.09626734256744,135.0,479.1146613510567,1193.0,1193.0
1195.0,563.8489558268358,54.0,16.0,547.5247644043367,4.0,407.0,489.93903441045313,1.5201166313250138,87.09626734256744,135.0,489.1110203398056,1194.0,1194.0
1196.0,564.3560024353752,54.0,16.0,548.0318110128761,4.0,407.0,499.9353933992021,1.5201166313250138,87.09626734256744,135.0,499.10737932855454,1195.0,1195.0
1197.0,564.5081164179372,54.0,16.0,548.183924995438,4.0,407.0,502.9343010958268,1.5201166313250138,87.09626734256744,135.0,502.1062870251792,1196.0,1196.0
1225.0,377.76794867037233,22.0,6.0,332.831124356249,4.0,421.0,494.7781134520129,1.199743002317416,68.74021053314209,115.0,477.2942986831976,1224.0,1224.0
1180.0,291.2270283114144,0.0,0.0,287.94391877565164,4.0,402.0,286.2645533699387,0.3141592700403172,18.000000268220898,27.0,276.1601813619286,1179.0,1179.0
1181.0,294.1674019186645,0.0,0.0,290.8842923829018,4.0,402.0,287.21993868443576,0.3141592700403172,18.000000268220898,27.0,277.1155666764257,1180.0,1180.0
1301.0,591.5353987297135,5.0,0.0,580.611028601327,4.0,455.0,378.83626180491393,2.4885638120887767,142.5842034816742,37.0,393.1165834086635,1300.0,1300.0
1302.0,586.7050392908293,5.0,0.0,575.7806691624429,4.0,455.0,382.5314611027828,2.4885638120887767,142.5842034816742,37.0,396.8117827065323,1301.0,1301.0
1322.0,140.5617977318467,0.0,0.0,121.79900655900816,4.0,465.0,464.4656044977955,2.4261540883589907,139.00838971138,190.0,486.056110933714,1321.0,1321.0
1360.0,176.95229138754075,31.0,6.0,157.03198211723517,4.0,482.0,284.33887507751945,1.3466382346934682,77.15668737888336,21.0,279.79725312264696,1359.0,1359.0
1386.0,29.602815035450224,14.0,18.0,10.030652200379826,4.0,495.0,179.6486206780219,1.5053037548349648,86.24755203723906,26.0,178.36495353546047,1385.0,1385.0
